PilotID	AddressType	ZipCode	State	City	Country
508585	Home	89122	6461 Boulder Hwy	Las Vegas	Maldives
525166	Home	49036	650 E Chicago Rd	Coldwater	Mali
486556	Home	49036	650 E Chicago Rd	Coldwater	Malta
513190	Home	95610	6440 Antelope Rd	Citrus Heights	Mauritania
525440	Home	30040	651 Atlanta Rd	Cumming	Mauritius
487421	Home	37920	6504 Chapman Hwy	Knoxville	Mexico
507872	Home	30577	713 Big A Rd	Toccoa	Moldova
509449	Home	38008	715 W Market St	Bolivar	Monaco
526640	Home	53132	7141 South 76th Street	Franklin	Mongolia
493525	Home	98901	716 E Yakima Ave	Yakima	Montenegro
498110	Home	28334	721 E Cumberland St	Dunn	Morocco
500294	Home	97232	725 NE Weidler St	Portland	Mozambique
513364	Home	70601	728 E Prien Lake Rd	Lake Charles	Namibia
513463	Home	91945	7232 Broadway	Lemon Grove	Nepal
515014	Home	30223	731 W Taylor St	Griffin	Netherlands
512164	Home	75050	728 E Main St	Grand Prairie	New Zealand
510327	Home	82930	737 Overthrust	Evanston	Nicaragua
525080	Home	66112	7337 State Ave	Kansas City	Niger
495804	Home	19139	201 N 63rd St	Philadelphia	Nigeria
502592	Home	16214	83 Perkins Rd	Clarion	North Macedonia
519848	Home	98632	830 Ocean Beach Hwy	Longview	Norway
485973	Home	98662	8300 NE Vancouver Plaza Dr	Vancouver	Oman
514213	Home	60657	2810 N Clark St	Chicago	Pakistan
503634	Home	29212	300 Columbiana Dr	Columbia	Panama
497969	Home	39211	1240 E Northside Dr	Jackson	Paraguay
493347	Home	29303	800 N Pine St	Spartanburg	Peru
525930	Home	24354	798 N Main Street	Marion	Poland
516582	Home	34747	7784 W Irlo Bronson Mem Pkwy	Kissimmee	Portugal
521269	Home	20109	7791 Sudley Rd	Manassas	Qatar
524896	Home	30103	7867 Adairsville Hwy	Adairsville	Russia
507233	Home	38138	7858 Wolf River Blvd	Germantown	Rwanda
494371	Home	91320	791 N Wendy Dr	Newbury Park	Saint Kitts and Nevis
493016	Home	91320	791 N Wendy Dr	Newbury Park	Saint Lucia
517908	Home	92253	78932 Highway 111	La Quinta	Saint Vincent and the Grenadines
497330	Home	42754	802 South Main Street	Leitchfield	Sao Tome and Principe
492923	Home	69361	804 W 27th St	Scottsbluff	Saudi Arabia
486613	Home	91307	7545 Fallbrook Ave	West Hills	Senegal
502628	Home	37919	7414 Kingston Pike	Knoxville	Serbia
509015	Home	92647	7480 Edinger Ave	Huntington Beach	Singapore
496874	Home	76053	756 W Pipeline Rd	Hurst	Slovenia
489719	Home	33351	7625 W Commercial Blvd	Fort Lauderdale	Somalia
502155	Home	88001	770 Walnut Street	Las Cruces	South Africa
498029	Home	95610	7730 Sunrise Blvd	Citrus Heights	South Korea
493586	Home	30507	3418 Mundy Mill Rd	Gainesville	South Sudan
502848	Home	27511	1607 Walnut St	Cary	Spain
498804	Home	89169	3680 S Maryland Pkwy	Las Vegas	Sudan
516630	Home	74525	609 S Mississippi Ave	Atoka	Suriname
509996	Home	73045	19635 NE 23rd St	Harrah	Switzerland
502490	Home	74033	1241 W 141st St	Glenpool	Syria
512286	Home	74501	205 S Main St	McAlester	Taiwan*
491090	Home	74006	3505 E Frank Phillips Blvd	Bartlesville	Tajikistan
499826	Home	48906	15643 S Us Highway 27	Lansing	Thailand
516966	Home	48843	210 W Grand River Ave	Howell	Timor-Leste
509789	Home	14850	324 Elmira Rd	Ithaca	Togo
524182	Home	91335	7628 Reseda Blvd	Reseda	Trinidad and Tobago
499601	Home	92807	5747 E La Palma Ave	Anaheim	Tunisia
520577	Home	90019	5610 San Vicente Blvd	Los Angeles	Turkey
516847	Home	48383	6845 Highland Rd	White Lake	US
486146	Home	67401	1720 W Crawford St	Salina	Uganda
489469	Home	67501	120 E 4th Ave	Hutchinson	Ukraine
517580	Home	90026	3516 W Sunset Blvd	Los Angeles	United Arab Emirates
523923	Home	95051	3591 Homestead Rd	Santa Clara	United Kingdom
494412	Home	91732	3818 Peck Rd	El Monte	Uruguay
510889	Home	91107	3657 E Foothill Blvd	Pasadena	Uzbekistan
505392	Home	90007	3171 S Hoover St	Los Angeles	Vietnam
496223	Home	95405	2700 Yulupa Ave	Santa Rosa	West Bank and Gaza
489188	Home	72401	3000 E Highland Dr	Jonesboro	Yemen
500542	Home	73135	4416 SE 44th St	Oklahoma City	Zambia
522475	Home	91746	14600 Valley Blvd	La Puente	Zimbabwe
511558	Home	93930	600 Canal St	King City	Albania
516816	Home	90028	7079 Sunset Blvd	Los Angeles	Algeria
489855	Home	92346	4150 Highland Ave	Highland	Angola
496725	Home	91203	523 N Central Ave	Glendale	Antigua and Barbuda
505416	Home	91204	3900 San Fernando Rd	Glendale	Argentina
523875	Home	91205	1200 E Colorado St	Glendale	Armenia
526017	Home	92843	13992 Brookhurst St	Garden Grove	Australia
508016	Home	95632	526 Fairway Dr	Galt	Austria
489664	Home	92833	2751 W Orangethorpe Ave	Fullerton	Azerbaijan
496679	Home	93702	4610 E Kings Canyon Rd	Fresno	Bahamas
500901	Home	93722	4087 W Clinton Ave	Fresno	Bahrain
499786	Home	93722	4087 W Clinton Ave	Fresno	Bangladesh
493036	Home	94538	3996 Washington Blvd	Fremont	Barbados
507237	Home	94538	39156 Paseo Padre Pkwy	Fremont	Belarus
514612	Home	94538	39156 Paseo Padre Pkwy	Fremont	Belgium
491171	Home	95540	925 S Fortuna Blvd	Fortuna	Belize
504680	Home	44129	5451 Pearl Rd	Cleveland	Benin
519649	Home	37207	305 W Trinity Ln	Nashville	Bolivia
496906	Home	38469	306 N Military St	Loretto	Bosnia and Herzegovina
513376	Home	38109	2953 S 3rd St	Memphis	Botswana
514842	Home	37040	2512b Wilma Rudolph Blvd	Clarksville	Brazil
491470	Home	37660	2500 W Stone Dr	Kingsport	Brunei
486891	Home	37421	2253 Olan Mills Dr	Chattanooga	Bulgaria
497877	Home	37841	20483 Alberta St	Oneida	Burkina Faso
487913	Home	76179	560 S Saginaw Blvd	Fort Worth	Burma
499181	Home	32720	1032 N Woodland Blvd	DeLand	Cabo Verde
492402	Home	32569	164 Mary Esther Blvd	Mary Esther	Cameroon
491338	Home	32809	5908 S Orange Blossom Trail	Orlando	Canada
492824	Home	33614	2625 W Hillsborough Ave	Tampa	Central African Republic
512698	Home	33801	730 East Memorial Blvd	Lakeland	Chad
501122	Home	32097	462582 State Road 200	Yulee	China
527875	Home	32206	2023 N Main Street	Jacksonville	Colombia
513196	Home	32206	2023 N Main Street	Jacksonville	Comoros
517150	Home	34474	2420 SW College Rd	Ocala	Congo (Brazzaville)
521040	Home	38478	1121 W College St	Pulaski	Congo (Kinshasa)
486204	Home	37405	307 Cherokee Blvd	Chattanooga	Costa Rica
488301	Home	37863	2041 Parkway	Pigeon Forge	Cote d'Ivoire
489797	Home	37863	2041 Parkway	Pigeon Forge	Croatia
501658	Home	37130	535 NW Broad St	Murfreesboro	Cuba
494888	Home	37716	2244 N Charles G Sievers Blvd	Clinton	Cyprus
487644	Home	37814	434 W 1st North St	Morristown	Denmark
512228	Home	37923	8901 Kingston Pike	Knoxville	Djibouti
503130	Home	37087	1423 West Main Street	Lebanon	Dominican Republic
496905	Home	37072	401 Cartwright St	Goodlettsville	Ecuador
502662	Home	37115	807 Gallatin Pike S	Madison	Egypt
501215	Home	37801	303 Whitecrest Dr	Maryville	El Salvador
512135	Home	30134	5716 Fairburn Rd	Douglasville	Eritrea
519838	Home	37324	2540 Decherd Blvd	Decherd	Estonia
492578	Home	68132	632 N Saddle Creek Rd	Omaha	Ethiopia
522479	Home	94538	4055 Mowry Ave	Fremont	Fiji
486005	Home	28304	7661 Raeford Road	Fayetteville	Finland
508453	Home	29063	7339 Broad River Road	Irmo	France
498858	Home	28152	803 West Dixon Blvd	Shelby	Gabon
522149	Home	29201	930 Elmwood Ave	Columbia	Gambia
487032	Home	98404	1407 E 72nd St	Tacoma	Georgia
527930	Home	11209	8421 5th Ave	Brooklyn	Ghana
517102	Home	11234	6165 Strickland Ave	Brooklyn	Greece
510121	Home	10470	4280 Katonah Ave	Bronx	Greenland
498541	Home	12208	1066 Madison Ave	Albany	Grenada
486722	Home	14004	12765 Broadway St	Alden	Guatemala
518977	Home	30519	3370 Buford Dr	Buford	Guinea
497090	Home	43081	3385 E Dublin Granville Rd	Westerville	Guinea-Bissau
492088	Home	45040	5377 Beach Blvd	Mason	Guyana
523952	Home	45440	4382 Indian Ripple Rd	Dayton	Haiti
523698	Home	45309	780 Arlington Rd	Brookville	Holy See
521288	Home	6042	1542 Pleasant Valley Rd	Manchester	Honduras
518828	Home	91350	26543 Bouquet Canyon Rd	Santa Clarita	Hungary
520257	Home	85257	2712 N Scottsdale Rd	Scottsdale	India
490481	Home	67214	427 N Hillside St	Wichita	Indonesia
488479	Home	31643	1302 W Screven St	Quitman	Iraq
505910	Home	63141	11430 Olive Blvd	Saint Louis	Ireland
515396	Home	73107	4227 NW 23rd St	Oklahoma City	Israel
505059	Home	73077	2812 W Fir St	Perry	Italy
486108	Home	73554	301 S Louis Tittle Ave	Mangum	Jamaica
505958	Home	74354	2240 N Main St	Miami	Japan
519347	Home	73160	2100 Riverwalk Dr	Oklahoma City	Jordan
521346	Home	73071	1130 Alameda St	Norman	Kazakhstan
501439	Home	90230	187 Fox Hills Mall	Culver City	Kenya
500088	Home	94040	809 Cuesta Dr	Mountain View	Kosovo
494189	Home	95616	1300 E Covell Blvd	Davis	Kuwait
508076	Home	92660	301 E Coast Hwy	Newport Beach	Kyrgyzstan
520006	Home	77304	2121 W Davis St	Conroe	Latvia
518974	Home	74115	7436 E Admiral Pl	Tulsa	Lebanon
492666	Home	75050	2630 N State Highway 360	Grand Prairie	Lesotho
520941	Home	75087	609 White Hills Dr	Rockwall	Libya
511128	Home	75149	1723 W Scyene Rd	Mesquite	Liechtenstein
524853	Home	75149	1723 W Scyene Rd	Mesquite	Lithuania
493927	Home	75149	1723 W Scyene Rd	Mesquite	Luxembourg
503670	Home	75240	13443 Montfort Dr	Dallas	Malaysia
486758	Home	75605	3314 N 4th St	Longview	Maldives
501134	Home	76308	4417 Kemp Blvd	Wichita Falls	Mali
489890	Home	29906	109 Robert Smalls Pkwy	Beaufort	Malta
490446	Home	23701	3927 Victory Blvd	Portsmouth	Mexico
496871	Home	23606	12441 Warwick Blvd	Newport News	Moldova
496917	Home	29379	534 Rice Ave	Union	Monaco
503970	Home	29492	2514 Clements Ferry Road	Charleston	Mongolia
516664	Home	76087	4915 E Interstate 20	Weatherford	Montenegro
518060	Home	76308	3404 Mcniel Ave	Wichita Falls	Morocco
502176	Home	75701	1739 S Beckham Ave	Tyler	Namibia
497643	Home	77901	509 E Rio Grande St	Victoria	Nepal
488792	Home	33063	7268 W Atlantic Blvd	Pompano Beach	Netherlands
524591	Home	75007	1945 E Frankford Rd	Carrollton	New Zealand
528322	Home	54302	2265 University Ave	Green Bay	Nicaragua
491431	Home	53115	1741 E Geneva St	Delavan	Niger
519772	Home	54701	1005 W Clairemont Ave	Eau Claire	Nigeria
488660	Home	53012	W62n202 Washington Ave	Cedarburg	Norway
485720	Home	54728	817 Dallas St	Chetek	Oman
491067	Home	30542	7415 Spout Springs Rd	Flowery Branch	Pakistan
526575	Home	21703	1350 W Patrick St	Frederick	Papua New Guinea
513677	Home	66441	720 E Chestnut St	Junction City	Peru
525703	Home	67301	423 North Pennsylvania	Independence	Philippines
512508	Home	90033	1501 San Pablo St	Los Angeles	Portugal
523534	Home	2888	878 Post Rd	Warwick	Qatar
498077	Home	85746	1530 W Valencia Rd	Tucson	Russia
489742	Home	85746	1530 W Valencia Rd	Tucson	Rwanda
517363	Home	85939	875 N Main St	Taylor	Saint Kitts and Nevis
495945	Home	85257	7350 E McDowell Rd	Scottsdale	Saint Lucia
496436	Home	85710	7285 E 22nd St	Tucson	San Marino
498746	Home	85018	3826 E Thomas Rd	Phoenix	Sao Tome and Principe
494292	Home	85018	3826 E Thomas Rd	Phoenix	Saudi Arabia
490029	Home	85018	3826 E Thomas Rd	Phoenix	Senegal
523954	Home	85040	119 E Baseline Rd	Phoenix	Serbia
505305	Home	85209	2130 S Power Rd	Mesa	Seychelles
503739	Home	85209	2130 S Power Rd	Mesa	Sierra Leone
522302	Home	85032	12440 N Tatum Blvd	Phoenix	Slovakia
515247	Home	27284	101 Clayton Forest Dr	Kernersville	South Africa
489606	Home	28056	3284 Union Rd	Gastonia	South Sudan
503444	Home	56258	1229 E College Dr	Marshall	Spain
526890	Home	86046	805 N Grand Canyon Blvd	Williams	Sri Lanka
488153	Home	55420	100 W 98th St	Minneapolis	Sweden
498038	Home	55420	100 W 98th St	Minneapolis	Switzerland
494949	Home	55075	100 Grand Ave E	South Saint Paul	Syria
491519	Home	85730	9490 E Golf Links Rd	Tucson	Tanzania
518718	Home	85374	13770 W Bell Rd	Surprise	Thailand
520373	Home	85712	3315 N Swan Rd	Tucson	Timor-Leste
489205	Home	85716	3856 E Speedway Blvd	Tucson	Togo
500120	Home	85719	1711 E Speedway Blvd	Tucson	Turkey
508162	Home	85284	9955 S Priest Dr	Tempe	Uganda
499586	Home	85282	1325 W Broadway Rd	Tempe	Ukraine
503602	Home	85260	9251 E Shea Blvd	Scottsdale	United Kingdom
493277	Home	85351	10040 W Bell Rd	Sun City	Uruguay
516067	Home	85635	1802 E Fry Blvd	Sierra Vista	Uzbekistan
516548	Home	85901	5401 S White Mountain Rd	Show Low	Venezuela
493203	Home	85250	9140 E Indian Bend Rd	Scottsdale	Vietnam
501908	Home	85901	225 N White Mountain Rd	Show Low	West Bank and Gaza
520345	Home	86336	2380 W Highway 89a	Sedona	Western Sahara
495699	Home	37312	110 Bernham Dr NW	Cleveland	Yemen
496743	Home	77063	7616 Westheimer Rd	Houston	Zimbabwe
509322	Home	77096	4672 Beechnut St	Houston	Afghanistan
522099	Home	77065	9460 Jones Rd	Houston	Albania
500483	Home	77024	600 W Sam Houston Pkwy N	Houston	Algeria
527672	Home	76092	1582 E Southlake Blvd	Southlake	Angola
520761	Home	33462	1001 S Dixie Hwy	Lake Worth	Argentina
528449	Home	34266	1016 E Oak St	Arcadia	Armenia
511840	Home	33130	10 SW 8th St	Miami	Austria
523061	Home	33130	10 SW 8th St	Miami	Azerbaijan
520883	Home	80907	328 E Fillmore St	Colorado Springs	Bahamas
511414	Home	80909	1312 N Academy Blvd	Colorado Springs	Bahrain
510151	Home	80111	6626 South Yosemite Court	Englewood	Bangladesh
527319	Home	91702	700 E Alosta Ave	Azusa	Barbados
495801	Home	91722	402 N Azusa Ave	Covina	Belarus
505146	Home	94590	3201 Sonoma Blvd	Vallejo	Belgium
522633	Home	94501	901 Marina Village Pkwy	Alameda	Benin
503586	Home	77065	12020 FM 1960 W	Houston	Bhutan
502117	Home	2138	1280 Massachusetts Ave	Cambridge	Bosnia and Herzegovina
494549	Home	46107	42 N 17th Ave	Beech Grove	Brazil
519589	Home	47546	2506 Newton St	Jasper	Brunei
524220	Home	37204	2620 Franklin Pike	Nashville	Bulgaria
492304	Home	72206	20501 Arch St	Little Rock	Burkina Faso
526535	Home	73501	4 Central Mall	Lawton	Burundi
496537	Home	76028	1185 N Burleson Blvd	Burleson	Cabo Verde
490154	Home	15231	1000 Airport Blvd	Pittsburgh	Cambodia
492768	Home	53233	1900 W Clybourn St	Milwaukee	Chad
507358	Home	24073	2610 N Franklin Street	Christiansburg	China
507793	Home	11710	2375 Merrick Road	Bellmore	Colombia
511841	Home	45805	2330 Elida Road	Lima	Comoros
494278	Home	50309	215 10th Street	Des Moines	Congo (Brazzaville)
507098	Home	27534	802 North Berkeley Boulevard	Goldsboro	Costa Rica
513644	Home	28203	1000 Blythe Blvd	Charlotte	Cote d'Ivoire
503681	Home	29615	211 Pelham Rd	Greenville	Croatia
494194	Home	19382	38 E Market St	West Chester	Cuba
510345	Home	2472	46 Arsenal St	Watertown	Cyprus
489277	Home	19720	150 S Dupont Hwy	New Castle	Czechia
503676	Home	53226	10919 W Bluemound Rd	Milwaukee	Denmark
525887	Home	92108	5608 Mission Center Rd	San Diego	Djibouti
523912	Home	94706	900 San Pablo Ave	Albany	Dominica
487491	Home	94103	865 Market St	San Francisco	Ecuador
514203	Home	77005	5404 Kirby Dr	Houston	El Salvador
519688	Home	77096	11096 Fondren Rd	Houston	Equatorial Guinea
497779	Home	89015	274 W Lake Mead Pkwy	Henderson	Eritrea
491685	Home	71901	1209 Malvern Ave	Hot Springs National Park	Estonia
521511	Home	95973	75 Declaration Dr	Chico	Eswatini
501855	Home	19145	2233 S Woodstock St	Philadelphia	Ethiopia
526002	Home	48162	2121 N Monroe St	Monroe	Finland
490266	Home	85365	1325 S Yuma Palms Pkwy	Yuma	Gabon
508670	Home	49508	4257 Kalamazoo Ave SE	Grand Rapids	Gambia
501500	Home	49546	6390 28th St SE	Grand Rapids	Georgia
498864	Home	7310	30 Mall Dr W	Jersey City	Germany
491467	Home	29223	7201 Two Notch Rd	Columbia	Ghana
514820	Home	49015	5775 Beckley Rd	Battle Creek	Greece
503920	Home	97223	9625 SW Washington Square Rd	Portland	Greenland
528580	Home	28144	2024 Old Mocksville Rd	Salisbury	Grenada
520947	Home	43615	5842 W Central Ave	Toledo	Guatemala
518864	Home	45385	572 W Main St	Xenia	Guinea
516680	Home	44720	5400 Lauby Rd	North Canton	Guinea-Bissau
523145	Home	45440	5537 Bigger Rd	Dayton	Guyana
525300	Home	44663	536 W High Ave	New Philadelphia	Holy See
513082	Home	43338	506a W Marion Rd	Mount Gilead	Honduras
496742	Home	44708	4721 Tuscarawas St W	Canton	Hungary
527375	Home	29201	1421 Sumter St	Columbia	Iceland
526847	Home	29673	1101 Highway 86	Piedmont	Iran
521719	Home	85323	900 N 99th Ave	Avondale	Iraq
503464	Home	85345	8987 W Olive Ave	Peoria	Ireland
526668	Home	78216	7400 San Pedro Ave	San Antonio	Israel
518995	Home	44202	7725 Market Place Dr	Aurora	Italy
508938	Home	44133	6023 Royalton Rd	North Royalton	Kenya
520218	Home	45030	608 Ring Rd	Harrison	Kosovo
505472	Home	76137	3300 Western Center Blvd	Fort Worth	Kyrgyzstan
488655	Home	15137	1100 Lincoln Hwy	North Versailles	Laos
510951	Home	43764	140 W Broadway St	New Lexington	Latvia
528500	Home	44514	1300 Doral Dr	Youngstown	Lesotho
514308	Home	43228	1221 Georgesville Rd	Columbus	Liberia
510894	Home	43147	1164 Hill Rd N	Pickerington	Libya
519502	Home	30153	1400 N Piedmont Ave	Rockmart	Liechtenstein
512295	Home	94520	1975 Diamond Blvd	Concord	Lithuania
504354	Home	19090	91 York Rd	Willow Grove	Luxembourg
525029	Home	30161	818 Turner Mccall Blvd SW	Rome	Malawi
511034	Home	30736	4257 Cloud Springs Rd	Ringgold	Malaysia
519792	Home	30092	3230 Medlock Bridge Rd	Peachtree Corners	Maldives
513051	Home	30260	1544 Southlake Pkwy	Morrow	Mali
527112	Home	30064	85 Powder Springs St	Marietta	Mauritania
487687	Home	31061	1692 N Columbia St	Milledgeville	Mauritius
522818	Home	38614	1000 S State St	Clarksdale	Moldova
525243	Home	84401	2054 Harrison Blvd	Ogden	Monaco
491851	Home	2139	704 Massachusetts Ave	Cambridge	Mongolia
528184	Home	30642	2280 S Main St	Greensboro	Montenegro
506347	Home	31024	201 Walmart Dr	Eatonton	Morocco
506343	Home	30134	4811 Ridge Rd	Douglasville	Mozambique
500291	Home	30134	6525 Hiram Douglasville Hwy	Douglasville	Namibia
518576	Home	30132	240 Paulding Plz	Dallas	Nepal
497522	Home	30132	240 Paulding Plz	Dallas	Netherlands
507350	Home	30012	1620 Dogwood Dr SW	Conyers	New Zealand
524148	Home	31015	619 E 16th Ave	Cordele	Nicaragua
499983	Home	11226	1092 Flatbush Ave	Brooklyn	Nigeria
517948	Home	10458	2505 Southern Blvd	Bronx	Oman
503360	Home	46112	331 W Northfield Dr	Brownsburg	Pakistan
510145	Home	14618	3280 Monroe Ave	Rochester	Panama
492456	Home	10007	317 Broadway	New York	Papua New Guinea
489448	Home	12209	31 Holland Ave	Albany	Peru
520652	Home	13214	3207 Erie Blvd E	Syracuse	Philippines
523196	Home	14120	315 Meadow Dr	North Tonawanda	Poland
491047	Home	11801	280 N Broadway	Hicksville	Qatar
501912	Home	10013	262 Canal St	New York	Romania
497445	Home	13421	274 Genesee St	Oneida	Russia
526472	Home	14215	262 Grider St	Buffalo	Saint Kitts and Nevis
493977	Home	10710	2554 Central Park Ave	Yonkers	Saint Lucia
510118	Home	13340	255 Carder Lane Rd	Frankfort	San Marino
508951	Home	11223	2410 Coney Island Ave	Brooklyn	Sao Tome and Principe
523411	Home	14213	241 W Ferry St	Buffalo	Saudi Arabia
487183	Home	14213	241 W Ferry St	Buffalo	Senegal
498692	Home	11554	2361 Hempstead Tpke	East Meadow	Serbia
510025	Home	11234	2240 Flatbush Ave	Brooklyn	Seychelles
497695	Home	13856	205 Delaware St	Walton	Sierra Leone
492464	Home	14207	2058 Elmwood Ave	Buffalo	Singapore
502089	Home	19134	3400 Aramingo Ave	Philadelphia	Slovakia
490618	Home	19103	2201 Walnut St	Philadelphia	Slovenia
520923	Home	2893	957 Main St	West Warwick	Somalia
523319	Home	44320	1345 Vernon Odom Blvd	Akron	Spain
514027	Home	11706	1701 Sunrise Hwy	Bay Shore	Sri Lanka
490947	Home	11757	136 Sunrise Hwy	Lindenhurst	Sudan
517121	Home	28540	643 N Marine Blvd	Jacksonville	Suriname
512115	Home	28390	149 S Bragg Blvd	Spring Lake	Sweden
528172	Home	85018	4430 E Thomas Rd	Phoenix	Switzerland
527564	Home	85033	8220 W Indian School Rd	Phoenix	Syria
525077	Home	85043	7575 W Lower Buckeye Rd	Phoenix	Taiwan*
516824	Home	85022	650 E Bell Rd	Phoenix	Tajikistan
510983	Home	85029	3455 W Peoria Ave	Phoenix	Tanzania
489617	Home	85331	29555 N Cave Creek Rd	Cave Creek	Thailand
526551	Home	85031	5750 W Thomas Rd	Phoenix	Timor-Leste
497648	Home	85040	3130 E Broadway Rd	Phoenix	Trinidad and Tobago
489840	Home	85018	3721 E Thomas Rd	Phoenix	Tunisia
525472	Home	85027	2225 W Deer Valley Rd	Phoenix	Turkey
494283	Home	85027	2225 W Deer Valley Rd	Phoenix	US
493801	Home	85202	2130 W Southern Ave	Mesa	Uganda
501381	Home	85303	6762 W Camelback Rd	Glendale	United Arab Emirates
524316	Home	85344	900 W Riverside Dr	Parker	United Kingdom
512938	Home	85210	2665 S Alma School Rd	Mesa	Venezuela
486783	Home	85213	411 N Val Vista Dr	Mesa	Vietnam
519489	Home	33073	4200 W Sample Rd	Pompano Beach	West Bank and Gaza
498691	Home	86401	3264 E Andy Devine Ave	Kingman	Western Sahara
515116	Home	85301	5605 W Northern Ave	Glendale	Yemen
524547	Home	85304	5060 W Cactus Rd	Glendale	Zimbabwe
512693	Home	85234	1536 N Higley Rd	Gilbert	Albania
497371	Home	33056	18250 NW 27th Ave	Miami Gardens	Algeria
525827	Home	33904	1222 Cape Coral Pkwy E	Cape Coral	Angola
503841	Home	33830	1470 N Broadway Ave	Bartow	Antigua and Barbuda
509785	Home	34601	845 S Broad St	Brooksville	Argentina
518398	Home	33436	9858 S Military Trl	Boynton Beach	Armenia
503204	Home	33436	9858 S Military Trl	Boynton Beach	Australia
501690	Home	34203	5299 33rd St E	Bradenton	Austria
500184	Home	34203	2911 53rd Ave E	Bradenton	Azerbaijan
518478	Home	32425	2010 S Waukesha St	Bonifay	Bahamas
502457	Home	33426	1610 S Congress Ave	Boynton Beach	Bahrain
513727	Home	32958	10950 Fellsmere Rd	Sebastian	Belarus
517104	Home	40055	487 Pendleton Rd	Pendleton	Belgium
488554	Home	32904	2450 W New Haven Ave	Melbourne	Benin
488001	Home	32216	5812 University Blvd W	Jacksonville	Bolivia
